"file","source_url","bytes","sha256"
"Texas-AG-LO-97-005.html","https://www2.texasattorneygeneral.gov/opinions/opinions/48morales/lo/1997/htm/lo1997005.htm","6921","D61947AF100B2F5A13D0A74329C1FD0A01D487E51F2A0E15880AC0889FE030F3"
"Texas-Constitution-Article-11-current.html","https://tcss.legis.texas.gov/resources/CN/htm/CN.11.htm","15403","6ECBF22EC502F2A789F0739142D9AB9193ADF1E441E1D8C57F426FF2565CD73A"
"Texas-Constitution-Article-8-current.html","https://tcss.legis.texas.gov/resources/CN/htm/CN.8.htm","119656","19555E8A71FE8C8DF1F947AC1DE6BB52E09725F05A0BB49191F787DF03F47CA1"
"Texas-Tax-Code-Chapter-302-current.html","https://tcss.legis.texas.gov/resources/TX/htm/TX.302.htm","6087","09B0335CB0CB11CD0FD2970279A26A7AFBD89272FE1687758D4AA175ED6163B8"
